conclusion|n|kənˈkluːʒən|1676|висновок; закінчення
condition|n|kənˈdɪʃən|630|умова; стан
conference|n|ˈkɒnfərəns|968|конференція
confident|adj|ˈkɒnfɪdənt|2888|впевнений
confirm|v|kənˈfɜːm|1864|підтверджувати
congratulations!|interj|kənˌɡrætʃəˈleɪʃənz|NULL|віншую!; вітаю!
connect|v|kəˈnɛkt|1645|з'єднувати; приєднувати
connection|n|kəˈnɛkʃən|1427|зв'язок; з'єднання
consider|v|kənˈsɪdər|395|розглядати; вважати
consist|v|kənˈsɪst|2210|складатися; полягати
consul|n|ˈkɒnsəl|NULL|консул
consulate|n|ˈkɒnsjʊlət|NULL|консульство
contact|n|ˈkɒntækt|2270|контакт; зв'язок
contain|v|kənˈteɪn|935|містити; включати
contents|n|ˈkɒntents|NULL|вміст; зміст
continent|n|ˈkɒntɪnənt|4061|континент
continue|v|kənˈtɪnjuː|294|продовжувати
contract|n|ˈkɒntrækt|1276|контракт; угода
control|v|kənˈtrəʊl|938|контролювати; керувати
convenient|adj|kənˈviːniənt|NULL|зручний; практичний
conversation|n|ˌkɒnvəˈseɪʃən|1168|розмова; бесіда
cook|v|kʊk|4059|готувати; варити
cooker|n|ˈkʊkər|NULL|плита; кухонна піч
cookie|n|ˈkʊki|3297|печиво; кекс
cool|adj|kuːl|3381|крутий; прохолодний
copy|n|ˈkɒpi|4953|копія
corn|n|kɔːn|2470|кукурудза
correct|adj|kəˈrɛkt|3279|правильний; точний
correction|n|kəˈrɛkʃən|NULL|виправлення; корекція
corridor|n|ˈkɒrɪdɔːr|3507|коридор
cost|v|kɒst|1121|коштувати
costume|n|ˈkɒstjuːm|4191|костюм; маскарадний костюм
cottage|n|ˈkɒtɪdʒ|4820|котедж; садиба
cotton|n|ˈkɒtən|3161|бавовна; ватне волокно
cough|n|kɒf|NULL|кашель
count|v|kaʊnt|2578|рахувати; брати до уваги
country|n|ˈkʌntri|166|країна
countryside|n|ˈkʌntrisaɪd|NULL|сільська місцевість; природа
couple|n|ˈkʌpəl|532|пара; подружжя
courage|n|ˈkʌrɪdʒ|3355|сміливість; мужність
course|n|kɔːs|618|курс; страва
court|n|kɔːt|542|суд; двір
cover|v|ˈkʌvər|1639|покривати; охоплювати
cow|n|kaʊ|3103|корова
crash|v|kræʃ|3321|розбиватися; аварія
crazy|adj|ˈkreɪzi|1817|божевільний; шалений
cream|n|kriːm|2024|вершки; крем
create|v|krɪˈeɪt|333|створювати
creative|adj|krɪˈeɪtɪv|2067|творчий; креативний
creature|n|ˈkriːtʃər|2375|істота; творіння
credit|n|ˈkrɛdɪt|4117|кредит; довіра
credit card|n|ˈkrɛdɪt kɑːrd|NULL|кредитна картка
crew|n|kruː|1718|екіпаж
crime|n|kraɪm|831|злочин
criminal|adj|ˈkrɪmɪnəl|3368|кримінальний; злочинний
cross|v|krɒs|3515|перетинати; переходити
crossing|n|ˈkrɒsɪŋ|NULL|перехід; перехрестя
crossroads|n|ˈkrɒsroʊdz|NULL|перехрестя
crowd|n|kraʊd|4914|натовп
crowded|adj|ˈkraʊdɪd|4792|заповнений; переповнений
crown|n|kraʊn|NULL|корона
cruel|adj|ˈkruːəl|4815|жорстокий
cruise|n|kruːz|4738|круїз; подорож
cry|v|kraɪ|3472|плакати; кричати
cucumber|n|ˈkjuːkʌmbər|NULL|огірок
cultural|adj|ˈkʌltʃərəl|934|культурний
culture|n|ˈkʌltʃər|612|культура
cup|n|kʌp|780|чашка
cupboard|n|ˈkʌbəd|NULL|шафа; буфет
cure|v|kjʊər|4641|лікувати; вилікувати
curious|adj|ˈkjʊərɪəs|3139|цікавий; допитливий
curly|adj|ˈkɜːrli|NULL|кучерявий
currency|n|ˈkʌrənsi|3774|валюта
current|adj|ˈkʌrənt|653|поточний; сучасний
curriculum|n|kəˈrɪkjʊləm|2094|навчальна програма
curriculum vitae|n|kəˈrɪkjʊləm ˈviːtaɪ|NULL|резюме; життєпис
curry|n|ˈkʌri|NULL|каррі; соус каррі
curtain|n|ˈkɜːtn|3659|занавіска; штора
curve|n|kɜːv|3493|крива; зігнутість
cushion|n|ˈkʊʃən|NULL|подушка; м'яка підкладка
custom|n|ˈkʌstəm|3017|звичай; традиція
customer|n|ˈkʌstəmər|1102|клієнт; покупець
customs|n|ˈkʌstəmz|NULL|митниця
customs officer|n|ˈkʌstəmz ˈɒfɪsər|NULL|митник
cut|v|kʌt|1505|різати; відрізати
cut up|v|ˈkʌt ʌp|NULL|нарізати; подрібнювати
CV|n|ˌsiːˈviː|NULL|резюме
cycle|n|ˈsaɪkəl|2240|велосипед; цикл
cycling|n|ˈsaɪklɪŋ|NULL|велоспорт
cyclist|n|ˈsaɪklɪst|NULL|велосипедист
dad|n|dæd|1828|тато; батько
daddy|n|ˈdædi|NULL|татко; папа
daily|adj|ˈdeɪli|3528|щоденний
damage|n|ˈdæmɪdʒ|3024|шкода; пошкодження
damp|adj|dæmp|NULL|вологий; сирний
dance|v|dɑːns|1978|танцювати
dancer|n|ˈdænsər|3697|танцівник
dancing|n|ˈdænsɪŋ|4760|танці
danger|n|ˈdeɪndʒər|1554|небезпека
dangerous|adj|ˈdeɪndʒərəs|1465|небезпечний
dark|adj|dɑːrk|2170|темний
date|n|deɪt|2506|дата; зустріч
daughter|n|ˈdɔːtər|635|дочка
day|n|deɪ|90|день
dead|adj|dɛd|727|мертвий
deaf|adj|dɛf|NULL|глухий
deal|n|diːl|801|угода; справи
dear|adj|dɪər|3365|дорогий; любий
death|n|dɛθ|418|смерть
December|December|dɪˈsɛmbər|NULL|грудень
decide|v|dɪˈsaɪd|457|вирішувати
decimal|adj|ˈdɛsɪməl|NULL|десятковий
decision|n|dɪˈsɪʒən|480|рішення
deck|n|dɛk|2812|палуба; колода
declare|v|dɪˈklɛər|1749|заявляти; оголошувати
deejay|n|ˈdiːdʒeɪ|NULL|діджей
deep|adj|diːp|1719|глибокий
defeat|v|dɪˈfiːt|4170|перемагати; поразка
defence|n|dɪˈfɛns|NULL|оборона; захист
defend|v|dɪˈfɛnd|1762|захищати
definitely|adv|ˈdɛfɪnətli|2005|точно; безумовно
degree|n|dɪˈɡriː|790|ступінь; градус
degrees|n|dɪˈɡriːz|NULL|градуси
delay|n|dɪˈleɪ|3471|затримка
delete|v|dɪˈliːt|NULL|видаляти
delighted|adj|dɪˈlaɪtɪd|NULL|радісний; задоволений
deliver|v|dɪˈlɪvər|1295|доставляти; народжувати
delivery|n|dɪˈlɪvəri|2828|доставка; пологи
demand|n|dɪˈmænd|1461|попит; вимога
demonstration|n|ˌdɛmənˈstreɪʃən|3169|демонстрація; показ
dentist|n|ˈdɛntɪst|NULL|стоматолог
depart|v|dɪˈpɑːrt|4886|виїжджати; відбуватися
department|n|dɪˈpɑːtmənt|1202|відділ; департамент
departure|n|dɪˈpɑːtʃər|3903|від'їзд; відхід
depend|v|dɪˈpɛnd|1483|залежати
deposit|n|dɪˈpɒzɪt|4744|депозит; застава
depressed|adj|dɪˈprɛst|4551|депресивний
depth|n|dɛpθ|2579|глибина
description|n|dɪˈskrɪpʃən|2190|опис; характеристика
desert|n|ˈdɛzərt|2216|пустеля
deserve|v|dɪˈzɜːv|2244|заслуговувати
design|n|dɪˈzaɪn|873|дизайн; проект
designer|n|dɪˈzaɪnər|2447|дизайнер
desk|n|dɛsk|1669|стіл; письмовий стіл
despite|prep|dɪˈspaɪt|742|незважаючи на
dessert|n|dɪˈzɜːrt|4311|десерт
destination|n|ˌdɛstɪˈneɪʃən|3918|місце призначення
destroy|v|dɪˈstrɔɪ|1425|руйнувати; знищувати
detail|n|ˈdiːteɪl|1000|деталь; подробиця
detective|n|dɪˈtɛktɪv|3830|детектив
develop|v|dɪˈvɛləp|485|розвивати; виробляти
diagram|n|ˈdaɪəɡræm|NULL|діаграма; схема
dial|v|ˈdaɪəl|NULL|набирати; крутити
dial up|v|ˌdaɪəl ˈʌp|NULL|набирати номер
diary|n|ˈdaɪəri|4381|щоденник
dictionary|n|ˈdɪkʃənəri|NULL|словник
die|v|daɪ|404|помирати
diet|n|ˈdaɪət|2158|дієта; харчування
differ|v|ˈdɪfər|3016|відрізнятися
difference|n|ˈdɪfərəns|497|різниця; відмінність
different|adj|ˈdɪfərənt|238|різний; відмінний
difficult|adj|ˈdɪfɪkəlt|609|складний; важкий
difficulty|n|ˈdɪfɪkəlti|1697|складність; проблема
dig|v|dɪɡ|2484|копати; викопувати
digital|adj|ˈdɪdʒɪtəl|2377|цифровий
dining room|n|ˈdaɪnɪŋ ruːm|NULL|їдальня
dining room dish|n|ˌdaɪnɪŋ ruːm dɪʃ|NULL|страва для їдальні
dinner|n|ˈdɪnər|1080|вечеря
diploma|n|dɪˈpləʊmə|NULL|диплом
direct|adj|dɪˈrɛkt|1569|прямий; безпосередній
direction|n|dɪˈrɛkʃən|931|напрямок; керування
director|n|dɪˈrɛktər|511|директор; режисер
directory|n|dɪˈrɛktəri|NULL|довідник; каталог
disabled|adj|dɪsˈeɪbəld|4458|інвалідний; непрацездатний
disadvantage|n|ˌdɪsədˈvæntɪdʒ|NULL|недолік; мінус
disagree|v|ˌdɪsəˈɡriː|2701|не погоджуватися; сперечатися
disappear|v|ˌdɪsəˈpɪər|1587|зникати; дисапірувати
disappoint|v|ˌdɪsəˈpɔɪnt|NULL|розчаровувати
disappointed|adj|ˌdɪsəˈpɔɪntɪd|4027|розчарований
disc|n|dɪsk|4832|диск; платівка
disco|n|ˈdɪskoʊ|NULL|дискотека
discount|n|ˈdɪskaʊnt|4554|знижка
discover|v|dɪˈskʌvər|959|відкривати; виявляти
discuss|v|dɪˈskʌs|850|обговорювати
discussion|n|dɪˈskʌʃən|1045|обговорення; дискусія
disease|n|dɪˈziːz|776|хвороба; захворювання
disgusting|adj|dɪˈskʌstɪŋ|NULL|огидний; бридкий
dish|n|dɪʃ|1950|страва; посуд
dishwasher|n|ˈdɪʃˌwɒʃər|NULL|посудомийна машина
disk|n|dɪsk|3798|диск; магнітний диск
dislike|v|ˌdɪsˈlaɪk|NULL|не любити; не подобатися
display|v|dɪˈspleɪ|2207|показувати; виставляти
distance|n|ˈdɪstəns|1241|відстань
distant|adj|ˈdɪstənt|2653|далекий
district|n|ˈdɪstrɪkt|1272|район; округ
disturb|v|dɪˈstɜːrb|4618|турбувати; перешкоджати
dive|v|daɪv|NULL|пірнати; стрибати
diver|n|ˈdaɪvər|NULL|водолаз
divide|v|dɪˈvaɪd|1956|ділити; розділяти
diving|n|ˈdaɪvɪŋ|NULL|пірнання
dizzy|adj|ˈdɪzi|NULL|запаморочливий; безглуздий
DJ|n|ˌdiːˈdʒeɪ|NULL|діджей
do|v|duː|18|робити; виконувати
doctor|n|ˈdɒktər|571|лікар
document|n|ˈdɒkjʊmənt|3342|документ; папір
documentary|n|ˌdɒkjʊˈmɛntəri|4264|документальний фільм
dog|n|dɒɡ|754|собака
doll|n|dɒl|3858|лялька
dollar|n|ˈdɒlər|NULL|долар
dolphin|n|ˈdɒlfɪn|NULL|дельфін
door|n|dɔːr|344|двері
double|adj|ˈdʌbl|2870|подвійний
double room|n|ˌdʌbl ˈruːm|NULL|двомісний номер
doubt|n|daʊt|2988|сумнів
down|adv|daʊn|1027|вниз; донизу
download|v|ˈdaʊnˌləʊd|NULL|завантажувати; скачувати
downstairs|adv|ˌdaʊnˈsteəz|NULL|вниз по сходах; на першому поверсі
dozen|n|ˈdʌzən|1198|дюжина
Dr|abbr|ˈdɒktər|NULL|доктор
drama|n|ˈdrɑːmə|2654|драма; театр
draw|v|drɔː|593|малювати; тягнути
drawer|n|ˈdrɔːr|4251|ящик
drawing|n|ˈdrɔːɪŋ|2544|малювання
dream|n|driːm|2616|сон; мрія
dress|n|dres|1757|сукня; одяг
dressing|n|ˈdresɪŋ|NULL|заправка; соус
drink|v|drɪŋk|2040|пити
drive|v|draɪv|1448|водити; їхати
driving licence|n|ˌdraɪvɪŋ ˈlaɪsəns|NULL|водійське посвідчення
drop|v|drɒp|2577|крапати; падати
drugstore|n|ˈdrʌɡstɔːr|NULL|аптека; магазин ліків
drum|n|drʌm|4155|барабан
dry|adj|draɪ|3210|сухий
dry cleaner|n|ˌdraɪ ˈkliːnər|NULL|хімчистка
dry cleaning|n|ˈdraɪ ˈkliːnɪŋ|NULL|хімчистка
duck|n|dʌk|3553|качка
due|adj|djuː|2479|належний; очікуваний
due to|prep|ˈdjuː tuː|NULL|через; завдяки
dull|adj|dʌl|NULL|нудний; тупий
during|prep|ˈdjʊərɪŋ|198|протягом; в процесі
dust|n|dʌst|2283|пил
dustbin|n|ˈdʌstbɪn|NULL|сміттєвий бак; кошик для сміття
duty|n|ˈdjuːti|1765|обов'язок; мито
duty-free|adj|ˈdjuːti friː|NULL|безмитний
duvet|n|ˈdjuːveɪ|NULL|ковдра; пухова ковдра
DVD|n|ˌdiːˌviːˈdiː|NULL|DVD-диск
DVD player|n|ˌdiːˌviːˈdiː ˈpleɪər|NULL|програвач DVD
each|adj|ˈiːtʃ|724|кожен
ear|n|ɪər|1344|вухо
earache|n|ˈɪəreɪk|NULL|вушна біль
early|adj|ˈɜːrli|512|ранній; рано
earn|v|ɜːn|1312|заробляти; отримувати
earring|n|ˈɪərɪŋ|NULL|сережка
earth|n|ɜːθ|1730|земля; планета
east|n|ist|734|схід
eastern|adj|ˈiːstərn|1512|східний
easy|adj|ˈiːzi|2923|легкий; простий
eat|v|it|544|їсти
economics|n|ˌiːkəˈnɒmɪks|3213|економіка; економічна наука
edge|n|ɛdʒ|980|край; ребро
educate|v|ˈɛdʒʊkeɪt|3059|виховувати; навчати
education|n|ˌɛdʒʊˈkeɪʃən|377|освіта; навчання
effect|n|ɪˈfɛkt|428|ефект; вплив
efficient|adj|ɪˈfɪʃənt|3023|ефективний; дієвий
effort|n|ˈɛfət|455|зусилля; старання
egg|n|ɛɡ|1383|яйце
either|pron|ˈaɪðər|2036|або; кожен з двох
elderly|adj|ˈɛldərli|2930|літа; старший
elect|v|ɪˈlɛkt|2285|обирати; вибирати
election|n|ɪˈlɛkʃən|802|вибори
electric|adj|ɪˈlɛktrɪk|2719|електричний
electrical|adj|ɪˈlɛktrɪkəl|3828|електричний; електротехнічний
electricity|n|ɪˌlɛktrɪˈsɪti|2743|електрика; електроенергія
electronic|adj|ˌɪlɛkˈtrɒnɪk|2429|електронний
elementary|adj|ˌɛlɪˈmɛntəri|2536|початковий; елементарний
elephant|n|ˈɛlɪfənt|4405|слон
else|adv|ɛls|441|інший; ще
email|n|ˈiːmeɪl|NULL|електронна пошта
embarrassed|adj|ɪmˈbærəst|4654|засоромлений; незручний
embarrassing|adj|ɪmˈbærəsɪŋ|NULL|незручний; соромливий
embassy|n|ˈɛmbəsi|NULL|посольство
emergency|n|ɪˈmɜːrdʒənsi|1738|надзвичайна ситуація; невідкладність
employ|v|ɪmˈplɔɪ|1976|наймати; займати
employee|n|ɪmˈplɔɪ.iː|933|працівник; найманий працівник
employer|n|ɪmˈplɔɪər|2317|роботодавець
employment|n|ɪmˈplɔɪmənt|2557|зайнятість; робота
empty|adj|ˈɛmpti|1653|порожній
encourage|v|ɪnˈkʌrɪdʒ|1188|заохочувати; підтримувати
end|v|ɛnd|534|закінчувати; кінчати
end up|v|ˈɛnd ʌp|NULL|закінчувати; опинятися
enemy|n|ˈɛnəmi|1605|ворог
engaged|adj|ɪnˈɡeɪdʒd|NULL|зайнятий; заручений
engineer|n|ˌɛndʒɪˈnɪər|2011|інженер
enjoy|v|ɪnˈdʒɔɪ|884|насолоджуватися; використовувати
enormous|adj|ɪˈnɔːməs|2007|величезний; гігантський
enough|adj|ɪˈnʌf|874|достатньо; досить
enquiry|n|ɪnˈkwaɪəri|NULL|запит; дослідження
enter|v|ˈɛntər|710|входити; вписувати
entertain|v|ˌɛntərˈteɪn|NULL|розважати; приймати
entertaining|adj|ˌɛntərˈteɪnɪŋ|NULL|розважальний; цікавий
entertainment|n|ˌɛntərˈteɪnmənt|2372|розвага; шоу
entrance|n|ˈɛntrəns|2899|вхід; в'їзд
entry|n|ˈɛntri|2356|вступ; запис
envelope|n|ˈɛnvələʊp|3916|конверт; обгортка
environment|n|ɪnˈvaɪrənmənt|858|середовище; навколишнє середовище
equal|adj|ˈiːkwəl|1844|рівний; однаковий
equipment|n|ɪˈkwɪpmənt|1359|обладнання; екіпірування
escalator|n|ˈɛskəleɪtər|NULL|есгейтер; рухомі сходи
escape|v|ɪˈskeɪp|4182|втікати; уникати
especially|adv|ɪˈspɛʃəli|516|особливо; насамперед
essay|n|ˈɛseɪ|2560|есе; нарис
essential|adj|ɪˈsɛnʃəl|1963|необхідний; суттєвий
Euro|n|ˈjʊərəʊ|NULL|євро; євровалюта
euro|n|ˈjʊərəʊ|NULL|євро; європейська валюта
Europe|n|ˈjʊərəp|NULL|Європа
even|adv|ˈiːvən|484|навіть; рівно
evening|n|ˈiːvnɪŋ|965|вечір
event|n|ɪˈvɛnt|526|подія; захід
ever|adv|ˈɛvər|281|коли-небудь; взагалі
every|adj|ˈɛvri|172|кожний; всі
everybody|pron|ˈɛvribɒdi|803|всі; усі
everyone|pron|ˈɛvrɪwʌn|530|кожен; всі
everything|pron|ˈɛvrɪθɪŋ|390|все; усі речі
everywhere|adv|ˈɛvrɪwɛər|1953|всюди; скрізь
exact|adj|ɪɡˈzækt|3372|точний; прецизійний
exam|n|ɪɡˈzæm|4263|іспит; екзамен
examination|n|ɪɡˌzæmɪˈneɪʃən|3096|обстеження; іспит
examine|v|ɪɡˈzæmɪn|1169|обстежувати; перевіряти
example|n|ɪɡˈzɑːmpəl|855|приклад
excellent|adj|ˈɛksələnt|2140|відмінний; чудовий
except|prep|ɪkˈsɛpt|1915|крім; за винятком
exchange|v|ɪksˈtʃeɪndʒ|4189|обмінювати; замінювати
exchange rate|n|ɪksˈtʃeɪndʒ reɪt|NULL|обмінний курс
excited|adj|ɪkˈsaɪtɪd|3456|збуджений; захоплений
excitement|n|ɪkˈsaɪtmənt|3536|збудження; ентузіазм
exciting|adj|ɪkˈsaɪtɪŋ|2949|захоплюючий; цікавий
excuse|v|ɪkˈskjuːz|3761|вибачати; виправдовувати
exercise|n|ˈɛksəsaɪz|2348|вправа; тренування
exhibition|n|ˌɛksɪˈbɪʃən|2498|виставка; ексгібіція
exist|v|ɪɡˈzɪst|1019|існувати
exit|n|ˈɛksɪt|3835|вихід
expect|v|ɪkˈspɛkt|406|очікувати; сподіватися
expedition|n|ˌɛkspɪˈdɪʃən|4705|експедиція; поход
expensive|adj|ɪkˈspɛnsɪv|1674|дорогий; вартісний
experience|n|ɪkˈspɪərɪəns|1185|досвід; переживання
experiment|n|ɪkˈspɛrɪmənt|2004|експеримент; дослід
expert|n|ˈɛkspɜːt|902|експерт; фахівець
explain|v|ɪkˈspleɪn|481|пояснювати; тлумачити
explanation|n|ˌɛkspləˈneɪʃən|2071|пояснення; тлумачення
explode|v|ɪkˈspləʊd|3132|вибухати; розриватися
explore|v|ɪkˈsplɔːr|1603|досліджувати; вивчати
extra|adj|ˈɛkstrə|1552|додатковий; зайвий
extraordinary|adj|ɪkˈstrɔːdɪnəri|2648|надзвичайний; незвичайний
extremely|adv|ɪkˈstriːmli|1770|надзвичайно; дуже
eye|n|aɪ|243|око; глаз
face|n|feɪs|554|обличчя; лице
facilities|n|fəˈsɪlɪtiz|NULL|обладнання; умови
fact|n|fækt|236|факт; реальність
factory|n|ˈfæktəri|2151|фабрика; завод
fail|v|feɪl|811|провалюватися; не вдаватися
failure|n|ˈfeɪljər|1367|провал; невдача
faint|v|feɪnt|4156|знепритомніти; втрачати свідомість
fair|adj|feər|1493|справедливий; чесний
fairly|adv|ˈfeərli|2176|досить; відносно
faithfully|adv|ˈfeɪθfəli|NULL|вірно; чесно
fall|n|fɔːl|1013|падіння; осінь (американський варіант)
fall|v|fɔːl|1013|падати; впасти
false|adj|fɔːls|2539|неправдивий; фальшивий
familiar|adj|fəˈmɪljər|1501|знайомий; звичний
family|n|ˈfæməli|147|сім'я; родина
famous|adj|ˈfeɪməs|1495|відомий; знаменитий
fan|n|fæn|1212|вентилятор; фанат
fantastic|adj|fænˈtæstɪk|4799|фантастичний; чудовий
far|adv|fɑːr|2189|далеко; далекий
fare|n|feər|4830|плата за проїзд; тариф
farm|n|fɑːm|1265|ферма; господарство
farmer|n|ˈfɑːrmər|1598|фермер
farmland|n|ˈfɑːrmˌlænd|NULL|сільськогосподарські угіддя
fascinate|v|ˈfæsɪneɪt|NULL|захоплювати; чарувати
fashion|n|ˈfæʃən|1936|мода; стиль
fast|adj|fɑːst|2585|швидкий
fasten|v|ˈfɑːsən|NULL|закріплювати; прикріплювати
fat|adj|fæt|2357|товстий; жирний
father|n|ˈfɑːðər|268|батько
fault|n|fɔːlt|2873|помилка; недолік
favour|n|ˈfeɪvər|NULL|послуга; прихильність
favourite|adj|ˈfeɪvərɪt|NULL|улюблений; найбільш вподобаний
fax|n|fæks|NULL|факс; факсимільний зв'язок
fear|n|fɪər|1670|страх; боязнь
February|February|ˈfɛbruəri|NULL|лютий
fee|n|fiː|1840|плата; такса
feed|v|fiːd|1324|годувати; живити
feel|v|fiːl|3972|відчувати; чути
feel better|v|ˌfiːl ˈbɛtər|NULL|почуватися краще
feel ill|v|ˌfiːl ˈɪl|NULL|почуватися хворим
feel like|v|ˈfiːl laɪk|NULL|відчувати бажання; мати настрій
feel seek|v|ˌfiːl ˈsiːk|NULL|почуватися погано (неправильно; правильно - feel sick)
fence|n|fɛns|2676|паркан; огорожа
ferry|n|ˈfɛri|NULL|пором
festival|n|ˈfɛstɪvəl|3729|фестиваль; свято
fetch|v|fɛtʃ|NULL|приносити; дістати
fever|n|ˈfiːvər|4418|лихоманка; гарячка
few|adj|fjuː|185|мало; кілька
fiance|n|fiˈɑːnseɪ|NULL|наречений; наречена
fiction|n|ˈfɪkʃən|2786|вигадка; художня література
field|n|fiːld|440|поле; ділянка
fight|v|faɪt|1573|боротися; битися
figure|n|ˈfɪɡər|1081|фігура; цифра
fill|v|fɪl|687|наповнювати; заповнювати
fill in|v|ˈfɪl ɪn|NULL|заповнювати; доповнювати
fill up|v|ˈfɪl ʌp|NULL|заповнювати; наповнювати
film|n|fɪlm|594|фільм; кінострічка
film maker|n|ˈfɪlmˌmeɪkər|NULL|режисер; кінотворець
film star|n|ˈfɪlm stɑːr|NULL|кіноактор; зірка кіно
final|adj|ˈfaɪnəl|3479|остаточний; фінальний
financial|adj|faɪˈnænʃəl|830|фінансовий; грошовий
find|v|faɪnd|95|знаходити; відкривати
find out|v|ˈfaɪnd aʊt|NULL|дізнаватися; з'ясовувати
fine|adj|faɪn|705|добре; чудово
finger|n|ˈfɪŋɡər|1046|палець; перст
finish|v|ˈfɪnɪʃ|3802|закінчувати; добігати кінця
fire|n|faɪər|1477|вогонь; пожежа
firefighter|n|ˈfaɪərˌfaɪtər|NULL|пожежник
fireman|n|ˈfaɪəmən|NULL|пожежник
firm|adj|fɜːm|3277|міцний; твердий
first|adj|fɜːst|2064|перший; початковий
fish|n|fɪʃ|4877|риба
fishing|n|ˈfɪʃɪŋ|2039|риболовля
fit|adj|fɪt|3428|підходящий; здоровий
fitness|n|ˈfɪtnəs|3386|фізична форма; здоров'я
fix|v|fɪks|1865|лагодити; вирішувати
flag|n|flæɡ|2465|прапор
flat|adj|flæt|2592|плоский; рівний
flatmate|n|ˈflætˌmeɪt|NULL|сусід по квартирі
flight|n|flaɪt|1302|політ; рейс
flight attendant|n|ˈflaɪt əˈtɛndənt|NULL|стюардеса; стюард
float|v|fləʊt|3166|плавати; спливати
flood|n|flʌd|4576|повінь; затоплення
floor|n|flɔːr|640|підлога; поверх
flour|n|ˈflaʊər|3460|борошно
flow|v|fləʊ|2793|текти; поточити
flower|n|ˈflaʊər|1498|квітка
flu|n|fluː|NULL|грип
flute|n|fluːt|NULL|флейта
fly|v|flaɪ|3220|літати; мчати
fog|n|fɒɡ|4967|туман
foggy|adj|ˈfɒɡi|NULL|туманно
fold|v|fəʊld|3525|складати; згинати
folk|n|fəʊk|1346|люди; народ
folk music|n|ˈfoʊlk ˈmjuːzɪk|NULL|фольклорна музика
follow|v|ˈfɒləʊ|326|йти за; слідувати
following|adj|ˈfɒləʊɪŋ|1479|наступний; такий
fond|adj|fɒnd|NULL|ніжний; прихильний
fool|n|fuːl|4071|дурень; ідіот
foot|n|fʊt|381|нога; стопа
football|n|ˈfʊtbɔːl|1543|футбол; американський футбол
for|prep|fɔː|2339|для; на
forbid|v|fəˈbɪd|4750|забороняти; не дозволяти
force|n|fɔːs|852|сила; влада
forecast|v|ˈfɔːkɑːst|NULL|прогнозувати; передбачати
foreign|adj|ˈfɒrən|690|іноземний; закордонний
foreigner|n|ˈfɒrənər|4943|іноземець; чужинець
forest|n|ˈfɒrɪst|1112|ліс; лісова місцевість
forever|adv|fəˈrɛvər|2099|назавжди; вічно
forget|v|fəˈɡɛt|875|забувати; забути
forgive|v|fəˈɡɪv|3629|прощати; дарувати
fork|n|fɔːk|3797|вилка; розвилка
form|n|fɔːm|889|форма; анкета
former|adj|ˈfɔːmər|443|колишній; попередній
fortnight|n|ˈfɔːtnaɪt|NULL|два тижні
fortunately|adv|ˈfɔːtʃənətli|4360|на щастя; вдало
forward|adv|ˈfɔːwəd|818|вперед; наперед
fountain|n|ˈfaʊntɪn|NULL|фонтан; джерело
fourth|adj|fɔːrθ|1579|четвертий
France|n|fræns|NULL|Франція
free|adj|friː|2875|вільний; безкоштовний
freeze|v|friːz|2831|заморожувати; мерзнути
freezer|n|ˈfriːzər|NULL|морозильник; холодильник
French|adj|frɛnʧ|3099|французький
French fries|n|ˈfrɛntʃ fraɪz|NULL|фрі; смажені картопляні смужки
frequent|adj|ˈfriːkwənt|3300|частий; регулярний
fresh|adj|frɛʃ|1109|свіжий; новий
Friday|n|ˈfraɪdeɪ|NULL|п'ятниця
fridge|n|frɪdʒ|NULL|холодильник
friend|n|frɛnd|266|друг; приятель
frighten|v|ˈfraɪtn|NULL|лякати; налякати
frightened|adj|ˈfraɪtənd|NULL|переляканий
from|prep|frɒm|26|з; від
front|n|frʌnt|1519|фронт; передня частина
frontier|n|ˈfrʌntɪər|4466|кордон; фронтир
frost|n|frɒst|NULL|іній; мороз
fruit|n|fruːt|1672|фрукт; плід
fruit juice|n|ˈfruːt dʒuːs|NULL|фруктовий сік
fry|v|fraɪ|NULL|смажити; обсмажувати
frying pan|n|ˈfraɪɪŋ pæn|NULL|сковорода
fuel|n|ˈfjuːəl|1567|паливо; горюче
full|adj|fʊl|504|повний; насичений
full time|n|ˈfʊl taɪm|NULL|повний робочий день
full-time|adj|ˈfʊlˈtaɪm|3971|повний; цілодобовий
fun|n|fʌn|2100|розвага; веселощі
funny|adj|ˈfʌni|1803|смішний; кумедний
furnished|adj|ˈfɜːnɪʃt|NULL|мебльований; обставлений
furniture|n|ˈfɜːnɪtʃər|2691|меблі; обстановка
further|adj/adv|ˈfɜːðə|NULL|далі; додатковий
future|n/adj|ˈfjuːtʃə|1264|майбутнє; майбутній
gale|n|ɡeɪl|NULL|шторм; ураганний вітер
gallery|n|ˈɡæləri|3382|галерея
game|n|ɡeɪm|274|гра; матч
gap|n|ɡæp|2139|проміжок; щілина
garage|n|ˈɡærɑːʒ|3237|гараж
garden|n|ˈɡɑːrdən|1047|сад
gas|n|ɡæs|1026|газ
gate|n|ɡeɪt|2026|ворота
general|adj/n|ˈdʒɛnərəl|2811|загальний; генерал
generation|n|ˌdʒɛnəˈreɪʃən|1029|покоління
generous|adj|ˈdʒɛnərəs|3922|щедрий
gentle|adj|ˈdʒɛntl|3421|лагідний; ніжний
gentleman|n|ˈdʒɛntlmən|2469|джентльмен
geography|n|dʒiˈɒɡrəfi|NULL|географія
