temperature|n|ˈtɛmpərətʃər|1631|температура
thumb|n|θʌm|3785|великий палець
toes|n|toʊz|NULL|пальці ніг
toothache|n|ˈtuːθˌeɪk|NULL|зубний біль
walk|v|wɔːk|2223|ходити; прогулянка
worse|adj|wɜːrs|NULL|гірший
wound|n|wuːnd|4564|рана

Category: Hobbies and Leisure
barbecue|n|ˈbɑːrbɪkjuː|NULL|барбекю
camera|n|ˈkæmərə|952|камера; фотоапарат
camp|n|kæmp|1192|табір
camping|n|ˈkæmpɪŋ|NULL|кемпінг
campsite|n|ˈkæmpˌsaɪt|NULL|табір для кемпінгу
chess|n|ʧɛs|NULL|шахи
club|n|klʌb|1263|клуб
collect|v|kəˈlɛkt|1325|збирати; колекціонувати
collection|n|kəˈlɛkʃən|1049|колекція; збір
computer|n|kəmˈpjuːtər|590|комп'ютер
cruise|n|kruːz|4738|круїз; подорож
dancing|n|ˈdænsɪŋ|4760|танці
doll|n|dɒl|3858|лялька
drawing|n|ˈdrɔːɪŋ|2544|малювання
facilities|n|fəˈsɪlɪtiz|NULL|обладнання; умови
fan|n|fæn|1212|вентилятор; фанат
fiction|n|ˈfɪkʃən|2786|вигадка; художня література
fit|adj|fɪt|3428|підходящий; здоровий
gallery|n|ˈɡæləri|3382|галерея
guitar|n|ɡɪˈtɑː|3692|гітара
hang out|v|ˌhæŋ ˈaʊt|NULL|тусити; проводити час
hire|v/n|ˈhaɪə|1500|наймати; оренда
jogging|n|ˈdʒɒɡɪŋ|NULL|біг підтюпцем
join in|v|ˌdʒɔɪn ˈɪn|NULL|приєднуватися
keen on|adj|ˌkiːn ˈɒn|NULL|захоплюватися; любити
keep|v|kiːp|156|зберігати; тримати
member|n|ˈmɛmbə|286|член; учасник
model|n|ˈmɒdəl|4527|модель
museum|n|mjuˈziːəm|1736|музей
music|n|ˈmjuːzɪk|393|музика
opening hours|n|ˈoʊpənɪŋ ˈaʊərz|NULL|години роботи
painting|n|ˈpeɪntɪŋ|1060|малювання
picnic|n|ˈpɪknɪk|NULL|пікнік
playground|n|ˈpleɪɡraʊnd|NULL|ігровий майданчик
playing cards|n|ˈpleɪɪŋ kɑːdz|NULL|гральні карти
quiz|n|kwɪz|NULL|вікторина
sculpture|n|ˈskʌlptʃər|3457|скульптура
sightseeing|n|ˈsaɪtˌsiːɪŋ|NULL|екскурсія
slide|n|slaɪd|3712|гірка
sunbathe|v|ˈsʌnˌbeɪð|NULL|засмагати
swings|n|swɪŋz|NULL|гойдалки
tent|n|tɛnt|3095|намет

Category: House and Home
DVD|n|ˌdiːˌviːˈdiː|NULL|DVD-диск
TV|n|ˌtiːˈviː|797|телевізор
accommodation|n|əˌkɒməˈdeɪʃn|NULL|житло; розміщення
address|n/v|əˈdres|1820|адреса; звертатися
air-conditioning|n|ˈeər kənˌdɪʃənɪŋ|NULL|кондиціонування повітря
alarm clock|n|əˈlɑːrm klɒk|NULL|будильник
alarm|n/v|əˈlɑːrm|3728|тривога; сповіщати
antique|n/adj|ænˈtiːk|NULL|антикваріат; антикварний
apartment|n|əˈpɑːtmənt|1280|квартира
armchair|n|ˈɑːmtʃeə|NULL|крісло
balcony|n|ˈbælkəni|NULL|балкон
basement|n|ˈbeɪsmənt|3632|підвал
basin|n|ˈbeɪsɪn|NULL|миска; басейн
bath|n|bɑːθ|3923|ванна
bathroom|n|ˈbɑːθruːm|2426|ванна кімната
bed|n|bɛd|684|ліжко
bedroom|n|ˈbɛdrʊm|1883|спальня
bell|n|bɛl|2669|дзвін; дзвоник
bin|n|bɪn|NULL|сміттєве відро
blanket|n|ˈblæŋkɪt|3332|ковдра
blind|adj|blaɪnd|2739|сліпий
block|n|blɒk|2428|блок; квартал
board|n|bɔːd|667|дошка; рада
bookshelf|n|ˈbʊkʃɛlf|NULL|книжкова полиця
brick|n|brɪk|3343|цегла
brush|n|brʌʃ|3449|щітка
bucket|n|ˈbʌkɪt|4868|відро
bulb|n|bʌlb|4952|цибулина; лампочка
candle|n|ˈkændl|3965|свічка
carpet|n|ˈkɑːrɪt|4142|килим
cassette player|n|kəˈsɛt ˈpleɪər|NULL|магнітофон
ceiling|n|ˈsiːlɪŋ|2662|стеля
cellar|n|ˈsɛlər|NULL|підвал
central heating|n|ˈsɛntrəl ˈhiːtɪŋ|NULL|центральне опалення
chair|n|ʧeər|949|стілець
channel|n|ˈʧænəl|2541|канал; прохід
chest of drawers|n|ˌʧɛst əv ˈdrɔːrz|NULL|комод
chimney|n|ˈʧɪmni|NULL|димар; комин
cloakroom|n|ˈkləʊkruːm|NULL|гардероб
clock|n|klɒk|2658|годинник
coal|n|koʊl|3366|вугілля
computer|n|kəmˈpjuːtər|590|комп'ютер
cooker|n|ˈkʊkər|NULL|плита; кухонна піч
corridor|n|ˈkɒrɪdɔːr|3507|коридор
cottage|n|ˈkɒtɪdʒ|4820|котедж; садиба
cupboard|n|ˈkʌbəd|NULL|шафа; буфет
curtain|n|ˈkɜːtn|3659|занавіска; штора
cushion|n|ˈkʊʃən|NULL|подушка; м'яка підкладка
desk|n|dɛsk|1669|стіл; письмовий стіл
digital|adj|ˈdɪdʒɪtəl|2377|цифровий
dining room dish|n|ˌdaɪnɪŋ ruːm dɪʃ|NULL|страва для їдальні
dishwasher|n|ˈdɪʃˌwɒʃər|NULL|посудомийна машина
door|n|dɔːr|344|двері
downstairs|adv|ˌdaʊnˈsteəz|NULL|вниз по сходах; на першому поверсі
drawer|n|ˈdrɔːr|4251|ящик
dustbin|n|ˈdʌstbɪn|NULL|сміттєвий бак; кошик для сміття
duvet|n|ˈdjuːveɪ|NULL|ковдра; пухова ковдра
electric|adj|ɪˈlɛktrɪk|2719|електричний
entrance|n|ˈɛntrəns|2899|вхід; в'їзд
fan|n|fæn|1212|вентилятор; фанат
fence|n|fɛns|2676|паркан; огорожа
flat|adj|flæt|2592|плоский; рівний
flatmate|n|ˈflætˌmeɪt|NULL|сусід по квартирі
floor|n|flɔːr|640|підлога; поверх
freezer|n|ˈfriːzər|NULL|морозильник; холодильник
fridge|n|frɪdʒ|NULL|холодильник
frying pan|n|ˈfraɪɪŋ pæn|NULL|сковорода
furnished|adj|ˈfɜːnɪʃt|NULL|мебльований; обставлений
furniture|n|ˈfɜːnɪtʃər|2691|меблі; обстановка
garage|n|ˈɡærɑːʒ|3237|гараж
garden|n|ˈɡɑːrdən|1047|сад
gas|n|ɡæs|1026|газ
gate|n|ɡeɪt|2026|ворота
grill|v/n|ɡrɪl|NULL|гриль; смажити на грилі
ground|n|ɡraʊnd|523|земля; ґрунт
hall|n|hɔːl|1854|зал; коридор
handle|v/n|ˈhændəl|3966|обробляти; ручка
heat|n/v|hiːt|4145|тепло; нагрівати
hedge|n|hɛdʒ|NULL|жива огорожа
hi-fi|n|ˌhaɪˈfaɪ|NULL|аудіосистема високої якості
house|n|haʊs|2667|будинок
housewife|n|ˈhaʊsˌwaɪf|NULL|домогосподарка
housework|n|ˈhaʊsˌwɜːk|NULL|домашня робота
iron|n/v|ˈaɪən|2300|залізо; прасувати
jug|n|dʒʌɡ|NULL|глечик
kettle|n|ˈkɛtəl|NULL|чайник
kitchen|n|ˈkɪtʃɪn|1055|кухня
ladder|n|ˈlædə|4556|драбина
lamp|n|læmp|3973|лампа
landlady|n|ˈlændˌleɪdi|NULL|господиня; власниця будинку
landlord|n|ˈlændˌlɔːd|NULL|господар; власник будинку
laptop|n|ˈlæpˌtɒp|NULL|ноутбук
laundry|n|ˈlɔːndri|4992|пральня; прання
lavatory|n|ˈlævətəri|NULL|туалет
lawn|n|lɔːn|2975|газон
lift|v/n|lɪft|1350|піднімати; ліфт
light|n/adj|laɪt|4768|світло; легкий
living-room|n|ˈlɪvɪŋ ruːm|NULL|вітальня
lock|v/n|lɒk|3801|замикати; замок
lounge|n|laʊndʒ|NULL|вітальня; хол
machine|n|məˈʃiːn|1025|машина; апарат
microwave|n|ˈmaɪkrəweɪv|NULL|мікрохвильовка
mirror|n|ˈmɪrə|1867|дзеркало
mug|n|mʌɡ|NULL|кружка
neighbour|n|ˈneɪbər|NULL|сусід
oil|n|ɔɪl|547|олія; нафта
oven|n|ˈʌvən|2943|духовка
pan|n|pæn|2501|сковорода
path|n|pɑːθ|1343|стежка; шлях
pillow|n|ˈpɪləʊ|4057|подушка
pipe|n|paɪp|3005|труба
plant|n|plɑːnt|2487|рослина
plug in|v|ˈplʌɡ ɪn|NULL|вставити вилку
plug|n|plʌɡ|NULL|вилка; пробка
property|n|ˈprɒpərti|996|власність; майно
radio|n|ˈreɪdiəʊ|907|радіо
refrigerator|n|rɪˈfrɪdʒəreɪtər|4173|холодильник
rent|v|rɛnt|4227|орендувати
repair|v|rɪˈpeər|4025|ремонтувати
roof|n|ruːf|2154|дах
room|n|ruːm|228|кімната
roommate|n|ˈruːmˌmeɪt|NULL|сусід по кімнаті
rubbish|n|ˈrʌbɪʃ|NULL|сміття
seat|n|siːt|4324|сидіння
sheet|n|ʃiːt|1766|аркуш; простирадло
shelf|n|ʃɛlf|2972|полиця
shower|n|ˈʃaʊər|3232|душ
sink|v|sɪŋk|4064|тонути; раковина (для миття посуду)
sitting room|n|ˈsɪtɪŋ ruːm|NULL|вітальня
sofa|n|ˈsəʊfə|4833|диван
stairs|n|stɛərz|NULL|сходи
step|n|stɛp|1037|крок; ступінь
surround|v|səˈraʊnd|1608|оточувати
switch|v|swɪtʃ|4021|перемикати
table-cloth|n|ˈteɪblˌklɒθ|NULL|скатертина
table|n|ˈteɪbl|540|стіл
tap|n|tæp|2866|краник; кран
telephone|n|ˈtɛlɪˌfoʊn|1879|телефон
television|n|ˈtɛlɪˌvɪʒən|795|телевізор
toilet|n|ˈtɔɪlət|4026|туалет
tool|n|tuːl|1298|інструмент
towel|n|ˈtaʊəl|3717|рушник
tower|n|ˈtaʊər|2435|вежа
toy|n|tɔɪ|2441|іграшка
upstairs|adv|ˌʌpˈsteərz|4428|нагору; на верхньому поверсі
vase|n|veɪz|NULL|ваза
video|n|ˈvɪdiəʊ|1113|відео
video recorder|n|ˈvɪdiəʊ rɪˈkɔːdər|NULL|відеомагнітофон
videotape|n|ˈvɪdiəʊteɪp|NULL|відеокасета
wall|n|wɔːl|572|стіна
wash-basin|n|ˈwɒʃˌbeɪsn|NULL|умивальник
washing|n|ˈwɒʃɪŋ|NULL|прання
wastepaper basket|n|ˈweɪstpeɪpər ˌbɑːskɪt|NULL|кошик для сміття
WC|n|ˌdʌbəljuːˈsiː|NULL|туалет
window|n|ˈwɪndəʊ|608|вікно

Category: Language
advanced|adj|ədˈvænst|2824|просунутий
answer|n/v|ˈænsər|824|відповідь; відповідати
argue|v|ˈɑːɡjuː|779|сперечатися
ask|v|ɑːsk|131|питати
beginner|n|bɪˈɡɪnər|NULL|початківець
chat|v|ʧæt|NULL|балакати; спілкуватися
communicate|v|kəˈmjuːnɪkeɪt|2695|спілкуватися
communication|n|kəˌmjuːnɪˈkeɪʃən|1256|комунікація; спілкування
elementary|adj|ˌɛlɪˈmɛntəri|2536|початковий; елементарний
email|n|ˈiːmeɪl|NULL|електронна пошта
grammar|n|ˈɡræmə|NULL|граматика
intermediate|adj/n|ˌɪntəˈmiːdiət|NULL|середній; проміжний
interpret|v|ɪnˈtɜːprɪt|2783|тлумачити; перекладати
joke|n/v|dʒəʊk|4591|жарт; жартувати
letter|n|ˈlɛtər|629|лист; буква
mean|v/adj|miːn|1909|означати; середній; жорстокий
meaning|n|ˈmiːnɪŋ|1617|значення
mention|v/n|ˈmɛnʃən|4812|згадувати; згадка
message|n|ˈmɛsɪdʒ|810|повідомлення; послання
pronounce|v|prəˈnaʊns|NULL|вимовляти
pronunciation|n|prəˌnʌnsiˈeɪʃən|NULL|вимова
question|n|ˈkwɛstʃən|1964|питання
say|v|seɪ|19|говорити
sentence|n|ˈsɛntəns|2053|речення; вирок
shout|v|ʃaʊt|2173|кричати
speak|v|spiːk|336|говорити
talk|v|tɔːk|920|говорити
tell|v|tɛl|103|розповідати; говорити
translate|v|trænsˈleɪt|2753|перекладати
translation|n|trænsˈleɪʃən|4335|переклад
vocabulary|n|vəˈkæbjʊləri|NULL|словниковий запас
word|n|wɜːd|245|слово

Category: Months of the year
January|n|ˈdʒænjuəri|NULL|січень
February|n|ˈfɛbruəri|NULL|лютий
March|n|mɑːrtʃ|NULL|березень
April|n|ˈeɪprəl|NULL|квітень
May|n|meɪ|NULL|травень
June|n|dʒuːn|NULL|червень
July|n|dʒuːˈlaɪ|NULL|липень
August|n|ˈɔːɡəst|NULL|серпень
September|n|sɛpˈtɛmbər|NULL|вересень
October|n|ɑːkˈtoʊbər|NULL|жовтень
November|n|noʊˈvɛmbər|NULL|листопад
December|n|dɪˈsɛmbər|NULL|грудень

Category: Seasons of the year
spring|n|sprɪŋ|NULL|весна
summer|n|ˈsʌmər|NULL|літо
autumn|n|ˈɔːtəm|NULL|осінь
winter|n|ˈwɪntər|NULL|зима

Category: Ordinal numbers
first|adj|fɜːrst|NULL|перший
second|adj|ˈsɛkənd|NULL|другий
third|adj|θɜːrd|NULL|третій
fourth|adj|fɔːrθ|NULL|четвертий
fifth|adj|fɪfθ|NULL|п'ятий
sixth|adj|sɪksθ|NULL|шостий
seventh|adj|ˈsɛvnθ|NULL|сьомий
eighth|adj|eɪtθ|NULL|восьмий
ninth|adj|naɪnθ|NULL|дев'ятий
tenth|adj|tɛnθ|NULL|десятий

Category: Personal Feelings, and Experiences (Adjectives)
able|adj|ˈeɪbəl|386|здатний; спроможний
afraid|adj|əˈfreɪd|1407|наляканий
amazed|adj|əˈmeɪzd|NULL|вражений
amazing|adj|əˈmeɪzɪŋ|2314|вражаючий
amusing|adj|əˈmjuːzɪŋ|NULL|забавний
angry|adj|ˈæŋɡri|1717|сердитий
annoyed|adj|əˈnɔɪd|NULL|роздратований
anxious|adj|ˈæŋkʃəs|3864|тривожний
ashamed|adj|əˈʃeɪmd|NULL|сором'язливий
awful|adj|ˈɔːfl|3304|жахливий
bored|adj|bɔːrd|NULL|нудьгуючий; засмучений
boring|adj|ˈbɔːrɪŋ|4969|нудний
bossy|adj|ˈbɒsi|NULL|начальницький
brave|adj|breɪv|4909|хоробрий
brilliant|adj|ˈbrɪljənt|3186|блискучий; геніальний
calm|adj|kɑːm|4778|спокійний
challenging|adj|ˈʧælɪndʒɪŋ|NULL|викличний
cheerful|adj|ˈʧɪəfʊl|NULL|веселий; радісний
clever|adj|ˈklɛvər|NULL|розумний; кмітливий
confident|adj|ˈkɒnfɪdənt|2888|впевнений
crazy|adj|ˈkreɪzi|1817|божевільний; шалений
cruel|adj|ˈkruːəl|4815|жорстокий
curious|adj|ˈkjʊərɪəs|3139|цікавий; допитливий
delighted|adj|dɪˈlaɪtɪd|NULL|радісний; задоволений
depressed|adj|dɪˈprɛst|4551|депресивний
difficult|adj|ˈdɪfɪkəlt|609|складний; важкий
disappointed|adj|ˌdɪsəˈpɔɪntɪd|4027|розчарований
dizzy|adj|ˈdɪzi|NULL|запаморочливий; безглуздий
easy|adj|ˈiːzi|2923|легкий; простий
embarrassed|adj|ɪmˈbærəst|4654|засоромлений; незручний
embarrassing|adj|ɪmˈbærəsɪŋ|NULL|незручний; соромливий
excited|adj|ɪkˈsaɪtɪd|3456|збуджений; захоплений
exciting|adj|ɪkˈsaɪtɪŋ|2949|захоплюючий; цікавий
fantastic|adj|fænˈtæstɪk|4799|фантастичний; чудовий
fit|adj|fɪt|3428|підходящий; здоровий
fond|adj|fɒnd|NULL|ніжний; прихильний
frightened|adj|ˈfraɪtənd|NULL|переляканий
funny|adj|ˈfʌni|1803|смішний; кумедний
generous|adj|ˈdʒɛnərəs|3922|щедрий
gentle|adj|ˈdʒɛntl|3421|лагідний; ніжний
glad|adj|ɡlæd|2288|радий
guilty|adj|ˈɡɪlti|2077|винний
happy|adj|ˈhæpi|748|щасливий
hard|adj/adv|hɑːd|769|важкий; важко
healthy|adj|ˈhɛlθi|1476|здоровий
intelligent|adj|ɪnˈtɛlɪdʒənt|3745|розумний; інтелігентний
jealous|adj|ˈdʒɛləs|NULL|ревнивий
keen|adj|kiːn|NULL|гострий; захоплений
lazy|adj|ˈleɪzi|NULL|лінивий
lucky|adj|ˈlʌki|2145|щасливий
mad|adj|mæd|2595|божевільний; сердитий
merry|adj|ˈmɛri|NULL|веселий; радісний
miserable|adj|ˈmɪzərəbəl|NULL|нещасний; жалюгідний
negative|adj|ˈnɛɡətɪv|1478|негативний
nervous|adj|ˈnɜːvəs|2415|нервовий
noisy|adj|ˈnɔɪzi|NULL|шумний
normal|adj|ˈnɔːməl|1221|нормальний
old-fashioned|adj|ˌoʊldˈfæʃənd|4791|старомодний
ordinary|adj|ˈɔːrdənəri|2289|звичайний
original|adj|əˈrɪdʒənəl|1138|оригінальний
patient|n|ˈpeɪʃənt|3526|пацієнт; терплячий
personal|adj|ˈpɜːrsənəl|581|особистий
pleasant|adj|ˈplɛzənt|3810|приємний
positive|adj|ˈpɒzɪtɪv|1053|позитивний
punctual|adj|ˈpʌŋktʃuəl|NULL|пунктуальний
realistic|adj|ˌrɪəˈlɪstɪk|4032|реалістичний
reasonable|adj|ˈriːzənəbl|2533|розумний; доступний
relaxed|adj|rɪˈlækst|NULL|розслаблений
reliable|adj|rɪˈlaɪəbl|3535|надійний
rich|adj|rɪtʃ|1079|багатий
rude|adj|ruːd|NULL|грубий; нечемний
sad|adj|sæd|2164|сумний
satisfied|adj|ˈsætɪsfaɪd|NULL|задоволений
serious|adj|ˈsɪəriəs|756|серйозний
skilled|adj|skɪld|4961|кваліфікований
slim|adj|slɪm|NULL|стрункий
smart|adj|smɑːrt|1869|розумний; елегантний
special|adj|ˈspɛʃəl|521|спеціальний; особливий
strange|adj|streɪndʒ|1589|дивний; незвичайний
strong|adj|strɒŋ|459|сильний; міцний
stupid|adj|ˈstjuːpɪd|2725|дурний
sure|adj|ʃʊər|2322|впевнений; точно
surprised|adj|səˈpraɪzd|1934|здивований
terrible|adj|ˈtɛrəbl|1958|жахливий
tired|adj|ˈtaɪərd|1973|втомлений
true|adj|truː|493|правдивий
typical|adj|ˈtɪpɪkəl|1849|типовий
unable|adj|ʌnˈeɪbl|2155|нездатний
unusual|adj|ʌnˈjuːʒʊəl|2054|незвичайний
well|adv|wɛl|644|добре
wonderful|adj|ˈwʌndəfʊl|1412|чудовий

Category: Places: Buildings
apartment block|n|əˈpɑːrtmənt blɒk|NULL|блок квартир
bank|n|bæŋk|662|банк
block of flats|n|blɒk əv ˈflæts|NULL|блок квартир
bookshop|n|ˈbʊkʃɒp|NULL|книгарня
cafe|n|ˈkæfeɪ|NULL|кафе
castle|n|ˈkæsəl|NULL|замок
cathedral|n|kəˈθiːdrəl|NULL|собор
church|n|ʧɜːʧ|649|церква
cinema|n|ˈsɪnəmə|NULL|кінотеатр
clinic|n|ˈklɪnɪk|2410|клініка
club|n|klʌb|1263|клуб
college|n|ˈkɒlɪdʒ|416|коледж
cottage|n|ˈkɒtɪdʒ|4820|котедж; садиба
department|n|dɪˈpɑːtmənt|1202|відділ; департамент
factory|n|ˈfæktəri|2151|фабрика; завод
gallery|n|ˈɡæləri|3382|галерея
garage|n|ˈɡærɑːʒ|3237|гараж
guest-house|n|ˈɡɛstˌhaʊs|NULL|гостьовий будинок
hospital|n|ˈhɒspɪtəl|648|лікарня
hotel|n|həʊˈtɛl|1005|готель
house|n|haʊs|2667|будинок
kiosk|n|ˈkiːɒsk|NULL|кіоск
library|n|ˈlaɪbrəri|2148|бібліотека
mosque|n|mɒsk|NULL|мечеть
museum|n|mjuˈziːəm|1736|музей
office block|n|ˈɒfɪs blɒk|NULL|офісний блок
palace|n|ˈpæləs|4731|палац
police station|n|pəˈlis ˈsteɪʃən|NULL|поліцейська дільниця
post office|n|ˈpoʊst ˈɒfɪs|NULL|пошта; поштове відділення
prison|n|ˈprɪzn|1289|в'язниця
ruin|v|ˈruːɪn|4237|руйнувати
school|n|skuːl|125|школа
shop|n|ʃɒp|3475|магазин
sports centre|n|ˈspɔːrts ˌsɛntər|NULL|спортивний центр
stadium|n|ˈsteɪdiəm|4167|стадіон
store|n|stɔːr|3018|магазин; склад
supermarket|n|ˈsuːpərˌmɑːrkɪt|4737|супермаркет
swimming pool|n|ˈswɪmɪŋ puːl|NULL|басейн
theatre|n|ˈθɪətər|NULL|театр
tower|n|ˈtaʊər|2435|вежа
university|n|ˌjuːnɪˈvɜːrsɪti|1229|універсітет

Category: Places: Countryside
area|n|ˈeəriə|231|район; область
bay|n|beɪ|3561|затока
beach|n|biːʧ|1951|пляж
canal|n|kəˈnæl|NULL|канал
cliff|n|klɪf|4357|скеля; урвище
desert|n|ˈdɛzərt|2216|пустеля
earth|n|ɜːθ|1730|земля; планета
farm|n|fɑːm|1265|ферма; господарство
field|n|fiːld|440|поле; ділянка
forest|n|ˈfɒrɪst|1112|ліс; лісова місцевість
harbour|n|ˈhɑːbə|NULL|гавань
hill|n|hɪl|2028|пагорб
island|n|ˈaɪlənd|1521|острів
lake|n|leɪk|2204|озеро
land|n/v|lænd|2044|земля; приземлятися
mountain|n|ˈmaʊntən|1246|гора
ocean|n|ˈoʊʃən|1856|океан
path|n|pɑːθ|1343|стежка; шлях
port|n|pɔːrt|2741|порт
quay|n|kiː|NULL|пристань
railway|n|ˈreɪlweɪ|NULL|залізниця
rainforest|n|ˈreɪnˌfɒrɪst|NULL|тропічний ліс
region|n|ˈriːdʒən|794|регіон; область
river|n|ˈrɪvər|1334|річка
rock|n|rɒk|4205|скеля; камінь
sand|n|sænd|2224|пісок
scenery|n|ˈsiːnəri|NULL|пейзаж; декорації
sea|n|siː|992|море
seaside|n|ˈsiːˌsaɪd|NULL|узбережжя
sky|n|skaɪ|1150|небо
soil|n|sɔɪl|1805|ґрунт; земля
stream|n|striːm|2251|потік; струмок
valley|n|ˈvæli|3182|долина
village|n|ˈvɪlɪdʒ|1251|село
waterfall|n|ˈwɔːtəfɔːl|NULL|водоспад
wood|n|wʊd|1242|дерево; ліс

Category: Places: Town and City
airport|n|ˈeərpɔːrt|1780|аеропорт
bridge|n|brɪdʒ|1698|міст
bus station|n|bʌs ˈsteɪʃən|NULL|автобусна станція
bus stop|n|bʌs stɒp|NULL|автобусна зупинка
car park|n|ˈkɑː pɑːrk|NULL|автостоянка
city centre|n|ˌsɪti ˈsɛntər|NULL|центр міста
comer|n|ˈkʌmər|NULL|прибулець; новачок
crossing|n|ˈkrɒsɪŋ|NULL|перехід; перехрестя
crossroads|n|ˈkrɒsroʊdz|NULL|перехрестя
fountain|n|ˈfaʊntɪn|NULL|фонтан; джерело
market|n|ˈmɑːkɪt|2795|ринок; базар
motorway|n|ˈmoʊtərˌweɪ|NULL|автомагістраль
park|n|pɑːrk|3499|парк
pavement|n|ˈpeɪvmənt|NULL|тротуар
petrol station|n|ˈpɛtrəl ˈsteɪʃən|NULL|заправна станція
playground|n|ˈpleɪɡraʊnd|NULL|ігровий майданчик
road|n|roʊd|490|дорога
roundabout|n|ˈraʊndəbaʊt|NULL|кругове перехрестя
route|n|ruːt|1961|маршрут
shopping centre|n|ˈʃɒpɪŋ ˌsɛntər|NULL|торговий центр
signpost|n|ˈsaɪnˌpoʊst|NULL|вказівник; стовп з дорожніми знаками
square|n|skwɛər|3374|площа; квадрат
station|n|ˈsteɪʃən|844|станція
subway|n|ˈsʌbweɪ|NULL|метро; підземний перехід
taxi rank|n|ˈtæksi ræŋk|NULL|стоянка таксі
tunnel|n|ˈtʌnl|3385|тунель
turning|n|ˈtɜːrnɪŋ|NULL|поворот
underground|adj|ˈʌndərˌɡraʊnd|NULL|підземний
zoo|n|zuː|NULL|зоопарк

Category: Services
bank|n|bæŋk|662|банк
cafe|n|ˈkæfeɪ|NULL|кафе
cinema|n|ˈsɪnəmə|NULL|кінотеатр
dentist|n|ˈdɛntɪst|NULL|стоматолог
doctor|n|ˈdɒktər|571|лікар
dry cleaner|n|ˌdraɪ ˈkliːnər|NULL|хімчистка
gallery|n|ˈɡæləri|3382|галерея
garage|n|ˈɡærɑːʒ|3237|гараж
guest-house|n|ˈɡɛstˌhaʊs|NULL|гостьовий будинок
hairdresser|n|ˈheəˌdresə|NULL|перукар
hotel|n|həʊˈtɛl|1005|готель
library|n|ˈlaɪbrəri|2148|бібліотека
museum|n|mjuˈziːəm|1736|музей
post office|n|ˈpoʊst ˈɒfɪs|NULL|пошта; поштове відділення
restaurant|n|ˈrɛstərɒnt|1118|ресторан
sports centre|n|ˈspɔːrts ˌsɛntər|NULL|спортивний центр
swimming pool|n|ˈswɪmɪŋ puːl|NULL|басейн
theatre|n|ˈθɪətər|NULL|театр

Category: Shopping
advertise|v|ˈædvətaɪz|NULL|рекламувати
assistant|n|əˈsɪstənt|2849|помічник
bill|n|bɪl|809|рахунок; банкнота
book|n|bʊk|242|книга
buy|v|baɪ|398|купувати
cash|n|kæʃ|1735|готівка
change|v|ʧeɪndʒ|357|змінювати; міняти
cheap|adj|ʧiːp|1944|дешевий
cheque|n|ʧɛk|NULL|чек
choose|v|ʧuːz|601|вибирати; обирати
collect|v|kəˈlɛkt|1325|збирати; колекціонувати
complain|v|kəmˈpleɪn|1874|скаржитися
cost|v|kɒst|1121|коштувати
credit card|n|ˈkrɛdɪt kɑːrd|NULL|кредитна картка
customer|n|ˈkʌstəmər|1102|клієнт; покупець
dear|adj|dɪər|3365|дорогий; любий
deposit|n|dɪˈpɒzɪt|4744|депозит; застава
exchange|v|ɪksˈtʃeɪndʒ|4189|обмінювати; замінювати
expensive|adj|ɪkˈspɛnsɪv|1674|дорогий; вартісний
hire|v/n|ˈhaɪə|1500|наймати; оренда
inexpensive|adj|ˌɪnɛkˈspɛnsɪv|NULL|недорогий
luxury|n|ˈlʌkʃəri|NULL|розкіш
money|n|ˈmʌni|233|гроші
order|n|ˈɔːrdər|1347|замовлення; порядок
pay|v|peɪ|2746|платити
price|n|praɪs|476|ціна
reasonable|adj|ˈriːzənəbl|2533|розумний; доступний
receipt|n|rɪˈsiːt|NULL|чек; квитанція
reduce|v|rɪˈdjuːs|702|зменшувати
reduced|adj|rɪˈdjuːst|NULL|знижений
rent|v|rɛnt|4227|орендувати
reserve|v|rɪˈzɜːv|4079|резервувати; зберігати
return|v|rɪˈtɜːn|1245|повертатися
save|v|seɪv|735|економити; рятувати
sell|v|sɛl|444|продавати

Category: Sport
athlete|n|ˈæθliːt|1609|спортсмен
athletics|n|æθˈlɛtɪks|NULL|легка атлетика
ball|n|bɔːl|915|м'яч; кулька
baseball|n|ˈbeɪsˌbɔːl|1380|бейсбол
basketball|n|ˈbɑːskɪtˌbɔːl|1813|баскетбол
bat|n|bæt|3727|кажан; бита
boxing|n|ˈbɒksɪŋ|NULL|бокс
champion|n|ˈʧæmpɪən|2777|чемпіон
changing room|n|ˈʧeɪndʒɪŋ ruːm|NULL|роздягальня
climbing|n|ˈklaɪmɪŋ|NULL|скелелазіння
coach|n|koʊtʃ|2347|тренер; автобус (особливо далекого прямування)
compete|v|kəmˈpiːt|2080|змагатися; конкурувати
competition|n|ˌkɒmpəˈtɪʃən|1352|конкурс; змагання
court|n|kɔːt|542|суд; двір
cycling|n|ˈsaɪklɪŋ|NULL|велоспорт
dancing|n|ˈdænsɪŋ|4760|танці
diving|n|ˈdaɪvɪŋ|NULL|пірнання
enter|v|ˈɛntər|710|входити; вписувати
fishing|n|ˈfɪʃɪŋ|2039|риболовля
fitness|n|ˈfɪtnəs|3386|фізична форма; здоров'я
football|n|ˈfʊtbɔːl|1543|футбол; американський футбол
game|n|ɡeɪm|274|гра; матч
goal|n|ɡəʊl|682|мета; ворота
golf|n|ɡɒlf|1815|гольф
gym|n|dʒɪm|3912|спортзал
high jump|n|ˌhaɪ ˈdʒʌmp|NULL|стрибки у висоту
